ID,Category,Q,A,Q,,,,,,,,,,,,,,,,,,,
Margarita-AID-082,C-languages,Have You learned Arabic?,"No, I didn't learn Arabic. But I learned Spanish instead!",Have You learned Arabic?,,,,,,,,,,,,,,,,,,,
Margarita-AID-069,C-languages,Can you say something in Spanish?,"Si, porque no? Mi nombre es Margarita y tengo 
 veintidós años.",Can you say something in Spanish?,,,,,,,,,,,,,,,,,,,
Margarita-AID-086,C-languages,Is it true that for example - I guess this would apply to Romanians or maybe. But is it true that you guys can understand Italian but Italians can't understand you?,"Sometimes! They're still different languages, but I can kind of get a feeling of what they're talking about.",Is it true that for example - I guess this would apply to Romanians or maybe. But is it true that you guys can understand Italian but Italians can't understand you?,,,,,,,,,,,,,,,,,,,
Margarita-AID-080,C-languages,What languages do you speak in school?,"We have more Romanian than Russian schools, but we do have both.",What languages do you speak in school?,,,,,,,,,,,,,,,,,,,
Margarita-AID-075,C-languages,How come you speak so many languages?,"Well everyone in Romania speaks... aah I'm from Moldova. Everyone in Moldova speaks Romanian and Russian, and everything else I learned at university or in school.",How come you speak so many languages?,,,,,,,,,,,,,,,,,,,
Margarita-AID-084,C-languages,I'm guessing you speak French? / I'm guessing you speak Romanian? / I'm guessing you speak Moldovan? / I'm guessing you speak Russian? / I'm guessing you speak English? / I'm guessing you speak Spanish?,Yes.,I'm guessing you speak French? , I'm guessing you speak Romanian? , I'm guessing you speak Moldovan? , I'm guessing you speak Russian? , I'm guessing you speak English? , I'm guessing you speak Spanish?,,,,,,,,,,,,,,
Margarita-AID-071,C-languages,How did you learn to speak English?,ALREADY RECORDED //I actually learned English from listening to Western music! And then I started having English classes from 5th grade on in school.,How did you learn to speak English?,,,,,,,,,,,,,,,,,,,
REPEAT,C-languages,What languages do you speak?,"ALREADY RECORDED //I speak Romanian, Russian, French, English and Spanish.",What languages do you speak?,,,,,,,,,,,,,,,,,,,
REPEAT,C-languages,Where did you learn these languages?,"ALREADY RECORDED //Well everyone in Moldova speaks Romanian and Russian, and the rest of the languages I learned at school or university.",Where did you learn these languages?,,,,,,,,,,,,,,,,,,,
REPEAT,C-languages,How come Moldovans speak Romanian and Russian?,"ALREADY RECORDED //Moldova was originally a region of Romania, and then we became a part of the Russian Empire and then the Soviet Union, and so after we became independent we were left with two languages.",How come Moldovans speak Romanian and Russian?,,,,,,,,,,,,,,,,,,,
REPEAT,C-languages,Do you speak Russian or Romanian at home?,"ALREADY RECORDED //My family speaks both languages! My mom's first language is Russian and my dad's is Romanian, so it's a nice mix.",Do you speak Russian or Romanian at home?,,,,,,,,,,,,,,,,,,,
REPEAT,C-languages,I like languages as well. How many languages do you speak?,"ALREADY RECORDED //I speak five languages: Romanian, Russian, French, English and Spanish.",I like languages as well. How many languages do you speak?,,,,,,,,,,,,,,,,,,,
REPEAT,C-languages,That's a lot of languages to speak!,"ALREADY RECORDED //Well everyone in Moldova speaks Romanian and Russian, and the rest of the languages I learned at school or university.",That's a lot of languages to speak!,,,,,,,,,,,,,,,,,,,
REPEAT,C-languages,In what language is academic work conducted?,ALREADY RECORDED //All classes are in English and it is not mandatory to take any language classes.,In what language is academic work conducted?,,,,,,,,,,,,,,,,,,,
REPEAT,C-languages,So have you learned Arabic during your studies?,"ALREADY RECORDED //No, I didn't learn Arabic. But I learned Spanish instead!",So have you learned Arabic during your studies?,,,,,,,,,,,,,,,,,,,
REPEAT,C-languages,Do I have to learn Arabic if I attend NYUAD?,ALREADY RECORDED //All classes are in English and it is not mandatory to take any language classes.,Do I have to learn Arabic if I attend NYUAD?,,,,,,,,,,,,,,,,,,,
REPEAT,C-languages,And in which language do you attend the classes and is it obligatory to attend in other foreign languages?,ALREADY RECORDED //All classes are in English and it is not mandatory to take any language classes.,And in which language do you attend the classes and is it obligatory to attend in other foreign languages?,,,,,,,,,,,,,,,,,,,
REPEAT,C-languages,OK. What language did you study? Was it in English? Like did you study in English?,ALREADY RECORDED //All classes are in English and it is not mandatory to take any language classes.,OK. What language did you study? Was it in English? Like did you study in English?,,,,,,,,,,,,,,,,,,,
Margarita-AID-392,C-leadership,"And how important is to have leadership skills? I mean you have to be interested in leading? I mean because you mentioned previously that having leadership skills is something that counts. And if you're not interested, if you're very very good for example only as a scientist, is that to critical to be accepted?","I think this university really tries to get leaders on board, and leaders in different types of ways. People who believe in the bigger picture and try to make a change.","And how important is to have leadership skills? I mean you have to be interested in leading? I mean because you mentioned previously that having leadership skills is something that counts. And if you're not interested, if you're very very good for example only as a scientist, is that to critical to be accepted?",,,,,,,,,,,,,,,,,,,
Margarita-AID-393,C-learned,"What are some things you didn't know about and then you just found out, ""oh... I can do this! Or I'm actually good at doing that!""",I realized that I can turn my extroverted personality into a job!,"What are some things you didn't know about and then you just found out, ""oh... I can do this! Or I'm actually good at doing that!""",,,,,,,,,,,,,,,,,,,
Margarita-AID-088,C-love,Do you have a boyfriend? / Are you in love right now?,I like to keep things like this private.,Do you have a boyfriend? , Are you in love right now?,,,,,,,,,,,,,,,,,,
Margarita-AID-090,C-love,What is a relationship deal breaker for you?,"If they're not willing to communicate and solve problems effectively, if they're not nice to other people, if they're not ambitious.",What is a relationship deal breaker for you?,,,,,,,,,,,,,,,,,,,
Margarita-AID-091,C-love,Who was your first crush?,"My first crush was a boy at my kindergarten, but there's no interesting story about that.",Who was your first crush?,,,,,,,,,,,,,,,,,,,
Margarita-AID-089,C-love,Have you ever had a secret admirer?,"Oh my god, yes! Someone once wrote anonymously a long post in our university group designated for compliments, and I'm still not sure who that was.",Have you ever had a secret admirer?,,,,,,,,,,,,,,,,,,,
REPEAT,C-love,How is your romantic life? / Has your perception of relationships changed from being off campus to on campus?,ALREADY RECORDED //I like to keep things like this private.,How is your romantic life? , Has your perception of relationships changed from being off campus to on campus?,,,,,,,,,,,,,,,,,,
Margarita-AID-093,C-major,Yes interesting. You're also taking economics. Is that another interest of yours? Or ...? / What was the reason for minoring? / Why did you not double major? / Were they both your majors?,I didn't double major because I was a bit behind on credits for my economics major and I was supposed to take a summer class. But I also had an internship opportunity in New York and I had to choose. So I chose the internship in New York over the major.,Yes interesting. You're also taking economics. Is that another interest of yours? Or ...? , What was the reason for minoring? , Why did you not double major? , Were they both your majors?,,,,,,,,,,,,,,,,
Margarita-AID-094,C-major,Did you double major? / Is this a double major?,I didn't double major.,Did you double major? , Is this a double major?,,,,,,,,,,,,,,,,,,
Margarita-AID-092,C-major,What do you study? / What exactly did you study at NYUAD? / What is your major? / What was your major? / I never asked about your major? / What did you study here?,"I studied music and economics. I'm a music major, economics minor and in music I do mostly composition and sound engineering.",What do you study? , What exactly did you study at NYUAD? , What is your major? , What was your major? , I never asked about your major? , What did you study here?,,,,,,,,,,,,,,
Margarita-AID-398,C-major,"Oh, great. So which one do you like better? Or which one is like the most appealing to you?","Music completes this artistic and techie side of me because I studied composition and sound engineering, but economics fulfilled my social and analytical side, because I wanted to learn about how to make an impact in the world and I love math.","Oh, great. So which one do you like better? Or which one is like the most appealing to you?",,,,,,,,,,,,,,,,,,,
Margarita-AID-395,C-major,What degrees does NYUAD offer?,NYUAD offers Bachelor of Science and Arts.,What degrees does NYUAD offer?,,,,,,,,,,,,,,,,,,,
Margarita-AID-396,C-major,Can I major in Engineering at NYUAD?,Of course you can!,Can I major in Engineering at NYUAD?,,,,,,,,,,,,,,,,,,,
Margarita-AID-397,C-major,"You have possibility and the freedom to create perhaps like a tuned major from two different schools to combine, so to have a different specialty on something?",You can do multiple majors.,"You have possibility and the freedom to create perhaps like a tuned major from two different schools to combine, so to have a different specialty on something?",,,,,,,,,,,,,,,,,,,
Margarita-AID-394,C-major,When do I have to declare my major? / When do I have to choose my major? / Do I have to know what I want to study before I apply?,You have to declare your major at the end of the second year.,When do I have to declare my major? , When do I have to choose my major? , Do I have to know what I want to study before I apply?,,,,,,,,,,,,,,,,,
REPEAT,C-major,And your graduate degree would be in music or economics?,ALREADY RECORDED //I would love to get an MBA!,And your graduate degree would be in music or economics?,,,,,,,,,,,,,,,,,,,
REPEAT,C-major,Can I take classes outside of my majors?,ALREADY RECORDED //Of course you can!,Can I take classes outside of my majors?,,,,,,,,,,,,,,,,,,,
REPEAT,C-major,Is there a system that in first year you do some courses and after you decide what you actually want to do?,"ALREADY RECORDED //You have to declare your major at the end of the second year. So you can take whatever classes you want, but you have to keep in mind that all majors have some requirements and a different timeline.",Is there a system that in first year you do some courses and after you decide what you actually want to do?,,,,,,,,,,,,,,,,,,,
REPEAT,C-major,About your major. I've never asked what major are you.,"ALREADY RECORDED //I studied music and economics. I'm a music major, economics minor and in music I do mostly composition and sound engineering.",About your major. I've never asked what major are you.,,,,,,,,,,,,,,,,,,,
REPEAT,C-major,Why did you choose those majors?,"ALREADY RECORDED //Music completes this artistic and techie side of me because I studied composition and sound engineering, but economics fulfilled my social and analytical side, because I wanted to learn about how to make an impact in the world and I love math.",Why did you choose those majors?,,,,,,,,,,,,,,,,,,,
REPEAT,C-major,Talk to me more about your major.,"ALREADY RECORDED //I studied music and economics. I'm a music major, economics minor and in music I do mostly composition and sound engineering.",Talk to me more about your major.,,,,,,,,,,,,,,,,,,,
Margarita-AID-399,C-marketing,Is the university well advertised abroad?,"Of course NYUAD is trying to be known everywhere, but it's so only so far that you can reach.",Is the university well advertised abroad?,,,,,,,,,,,,,,,,,,,
Margarita-AID-400,C-Moldova,"You studied in Moldova for a long time. How about the teachers. How does it feel with them there and how does it feel, like, studying in Moldova? Can you compare it?",Here I feel professors are more open-minded and qualified than back at home. But they're also paid better.,"You studied in Moldova for a long time. How about the teachers. How does it feel with them there and how does it feel, like, studying in Moldova? Can you compare it?",,,,,,,,,,,,,,,,,,,
Margarita-AID-103,C-Moldova,How's like in Moldova in terms of family? Like do you have a lot of cousins?,"I feel like the previous generations would have way more kids. I have some cousins, not that many because they're all older than me... But the families are quite conservative still.",How's like in Moldova in terms of family? Like do you have a lot of cousins?,,,,,,,,,,,,,,,,,,,
Margarita-AID-096,C-Moldova,Do you keep in touch with your old friends?,I skype my old friends a lot.,Do you keep in touch with your old friends?,,,,,,,,,,,,,,,,,,,
Margarita-AID-099,C-Moldova,How often do you skype your family?,"I skype with my family once a week, and I never skip a week.",How often do you skype your family?,,,,,,,,,,,,,,,,,,,
Margarita-AID-095,C-Moldova,Where are you from?,"I'm from Moldova, a small country in Eastern Europe.",Where are you from?,,,,,,,,,,,,,,,,,,,
Margarita-AID-098,C-Moldova,Do you miss home a lot?,"I've lived abroad before so I'm used to being away, so no, I don't miss home too much. Plus, I skype my family often.",Do you miss home a lot?,,,,,,,,,,,,,,,,,,,
Margarita-AID-100,C-Moldova,How is the weather like in Moldova?,"In Moldova we have all types of weather. We have four seasons and it gets from minus 20 degrees Celsius to 40. So we have a huge range and all four seasons - Summer, Fall, Winter, Spring. So I miss that.",How is the weather like in Moldova?,,,,,,,,,,,,,,,,,,,
Margarita-AID-102,C-Moldova,What does Moldova border? / What does it border? / What are Moldova's neighbors?,Moldova is landlocked between Romania and Ukraine.,What does Moldova border? , What does it border? , What are Moldova's neighbors?,,,,,,,,,,,,,,,,,
Margarita-AID-104,C-Moldova,What was the reason for you not to stay in your country or want to go out?,Moldova is the poorest country in Europe by GDP per capita and there are limited opportunities. It's not an environment that I wanted to be in.,What was the reason for you not to stay in your country or want to go out?,,,,,,,,,,,,,,,,,,,
Margarita-AID-101,C-Moldova,What's the cuisine like in Moldova? / What is Moldovan traditional food?,"Moldova used to be part of Romania and then Soviet Union. So the foods are combined from all over the place. We have Romanian food. We have Russian food. We eat a lot of soups, meat, rice, salads, and Western food of course.",What's the cuisine like in Moldova? , What is Moldovan traditional food?,,,,,,,,,,,,,,,,,,
Margarita-AID-097,C-Moldova,What is Moldovan national music like?,"Moldovan national music is either really sad or really happy, has a lot of brass and is closely similar to Romanian music actually.",What is Moldovan national music like?,,,,,,,,,,,,,,,,,,,
Margarita-AID-105,C-Moldova,OK! If you could describe your country in a few short sentences. What would you say?,So Moldova has a great climate. We have four seasons. We speak two languages from the very get go. And we have really hot girls.,OK! If you could describe your country in a few short sentences. What would you say?,,,,,,,,,,,,,,,,,,,
REPEAT,C-Moldova,How do you keep in touch with the old friends?,ALREADY RECORDED //I skype my old friends a lot.,How do you keep in touch with the old friends?,,,,,,,,,,,,,,,,,,,
Margarita-AID-116,C-music,When did you first know that you want to work with music? / When did you realize music was your passion? / How did you fall in love with music?,"Back in kindergarten, I would always sing to my dolls and attempt to write music, so I always thought I'd be a singer.",When did you first know that you want to work with music? , When did you realize music was your passion? , How did you fall in love with music?,,,,,,,,,,,,,,,,,
Margarita-AID-125,C-music,What artist is your biggest inspiration?,Definitely Pentatonix.,What artist is your biggest inspiration?,,,,,,,,,,,,,,,,,,,
Margarita-AID-120,C-music,How often do you compose?,"I compose whenever I have the time, necessity or inspiration.",How often do you compose?,,,,,,,,,,,,,,,,,,,
Margarita-AID-115,C-music,Did you go to a musical school?,"I did when I was in Moldova, but not officially, so I don't have a diploma.",Did you go to a musical school?,,,,,,,,,,,,,,,,,,,
Margarita-AID-119,C-music,Do you compose your own piano songs?,"I do, but unfortunately I don't have a piano with me right now! So you'll just have to go to margaritabee.com",Do you compose your own piano songs?,,,,,,,,,,,,,,,,,,,
Margarita-AID-109,C-music,Do you want to be a DJ in the future?,"I don't think so, but I find it really fun.",Do you want to be a DJ in the future?,,,,,,,,,,,,,,,,,,,
Margarita-AID-144,C-music,How is it here music in like this region? / Do you like the music in this region?,"I find it beautiful, although I haven't learned much about it.",How is it here music in like this region? , Do you like the music in this region?,,,,,,,,,,,,,,,,,,
Margarita-AID-107,C-music,"What languages do you like writing songs in, though?","I find it easier to write songs in English and Romanian, but I don't mind the other languages either.","What languages do you like writing songs in, though?",,,,,,,,,,,,,,,,,,,
Margarita-AID-121,C-music,What is your composition style?,"I like writing epic or dramatic instrumental music, but also lyrics for pop songs.",What is your composition style?,,,,,,,,,,,,,,,,,,,
Margarita-AID-124,C-music,What is your favorite artist or musician?,"I like Zedd, Hozier, the band ""Hundred Waters"", Pentatonix etc.",What is your favorite artist or musician?,,,,,,,,,,,,,,,,,,,
Margarita-AID-123,C-music,What is your favorite genre? / What is your favorite style of music? / What kind of music do you listen to? / What music do you enjoy most?,"I love all music genres, really! I especially like dubstep, pop, hip hop and classical sometimes.",What is your favorite genre? , What is your favorite style of music? , What kind of music do you listen to? , What music do you enjoy most?,,,,,,,,,,,,,,,,
Margarita-AID-128,C-music,What do you like most about being a musician?,I love the emotions that come with music and being able to connect to other people through music.,What do you like most about being a musician?,,,,,,,,,,,,,,,,,,,
Margarita-AID-110,C-music,Do you play any instruments?,"I play the piano and a little bit of ukulele and cello and I've been playing flute for a year. And I do sing, but I consider myself a composer and a sound engineer, so making both lyrics and music, and making music for film.",Do you play any instruments?,,,,,,,,,,,,,,,,,,,
Margarita-AID-127,C-music,What was the last song that made you dance?,I really can't remember!,What was the last song that made you dance?,,,,,,,,,,,,,,,,,,,
Margarita-AID-143,C-music,What was you capstone about? / What did you do for your capstone?,I took a Romanian folk song and created two versions of it mixed with Dubstep!,What was you capstone about? , What did you do for your capstone?,,,,,,,,,,,,,,,,,,
Margarita-AID-111,C-music,Are you good at playing the cello?,"I've played it for less than a year, so I'm probably not that good.",Are you good at playing the cello?,,,,,,,,,,,,,,,,,,,
Margarita-AID-132,C-music,How do you handle mistakes during a performance?,"If possible, I pretend like nothing happened and go on, but if the mistake was way too obvious, I can make a joke about it.",How do you handle mistakes during a performance?,,,,,,,,,,,,,,,,,,,
Margarita-AID-135,C-music,What are you interested in that most people haven't heard of?,"Mixing and mastering, which basically means editing music.",What are you interested in that most people haven't heard of?,,,,,,,,,,,,,,,,,,,
Margarita-AID-142,C-music,Would you say you discovered electronic music production through your brother or was it something on your own?,My family doesn't actually like music as heavily as I do. I always loved music and it became my unique thing.,Would you say you discovered electronic music production through your brother or was it something on your own?,,,,,,,,,,,,,,,,,,,
Margarita-AID-133,C-music,What was the first song you've learned?,"My first songs were Moldovan national songs and some Russian pop songs, but the first song in English that I fell in love with was Beyonce's Irreplaceable when I was 6.",What was the first song you've learned?,,,,,,,,,,,,,,,,,,,
Margarita-AID-130,C-music,What are your biggest music influences?,"My music has been influenced by Western pop, classical and electronic music.",What are your biggest music influences?,,,,,,,,,,,,,,,,,,,
Margarita-AID-134,C-music,Have you ever performed in the street?,"Of course! I've done it a couple of times with my guitarist friends - I was singing. It was great, but we barely got any money for it, but I was very happy to just be there and enjoy making music.",Have you ever performed in the street?,,,,,,,,,,,,,,,,,,,
Margarita-AID-137,C-music,When was the last time you learned to play an instrument?,Probably flute!,When was the last time you learned to play an instrument?,,,,,,,,,,,,,,,,,,,
Margarita-AID-136,C-music,What song would you say best sums you up?,"Right now I'm in love with the song ""Trampoline"", remix by Jauz.",What song would you say best sums you up?,,,,,,,,,,,,,,,,,,,
Margarita-AID-131,C-music,How often do you practice music?,Right now not as often as I'd like. Maybe once every few days?,How often do you practice music?,,,,,,,,,,,,,,,,,,,
Margarita-AID-126,C-music,What is your favorite band?,"Right now? ""Hundred Waters""",What is your favorite band?,,,,,,,,,,,,,,,,,,,
Margarita-AID-138,C-music,How do you stay motivated when you're not satisfied with your own work?,Show your music to the world and you're likely to get some positive feedback to keep you going and some constructive criticism to improve your work!,How do you stay motivated when you're not satisfied with your own work?,,,,,,,,,,,,,,,,,,,
Margarita-AID-108,C-music,Can you sing something of your own? / Can you play me something you composed?,Sure! Visit my website: margaritabee.com,Can you sing something of your own? , Can you play me something you composed?,,,,,,,,,,,,,,,,,,
Margarita-AID-122,C-music,What is the last piece you wrote?,"The last piece I wrote is called ""Shortage of Time"". It's a string quartet.",What is the last piece you wrote?,,,,,,,,,,,,,,,,,,,
Margarita-AID-139,C-music,What purpose do you want your music to serve?,To make the world more beautiful and to make people feel something.,What purpose do you want your music to serve?,,,,,,,,,,,,,,,,,,,
Margarita-AID-129,C-music,What do you need to succeed in music?,"To succeed in music, aside from talent, you need to have people skills and know a few things about the music industry.",What do you need to succeed in music?,,,,,,,,,,,,,,,,,,,
Margarita-AID-106,C-music,What's your favorite thing to do at the university?,"Ummm I like singing, doing sports, reading, hanging out with friends and traveling",What's your favorite thing to do at the university?,,,,,,,,,,,,,,,,,,,
Margarita-AID-118,C-music,Did you have music classes in your school?,"We had one music class in school, but it wasn't extensive.",Did you have music classes in your school?,,,,,,,,,,,,,,,,,,,
Margarita-AID-114,C-music,How long have you been playing piano for?,Well I've been playing piano for the last 14 years so I must be okay at it!,How long have you been playing piano for?,,,,,,,,,,,,,,,,,,,
Margarita-AID-117,C-music,How do you write music? / How do you compose? / What is your creative process?,"When I compose I sit down at the piano and sing random things that pop in my mind and start off with the melody, after which I add lyrics. Or I open a software that will allow me to hear what I'm working on and again, try random things.",How do you write music? , How do you compose? , What is your creative process?,,,,,,,,,,,,,,,,,
Margarita-AID-048,C-music,Can you dance?,Yes! WATCH ME (dances),Can you dance?,,,,,,,,,,,,,,,,,,,
Margarita-AID-112,C-music,Are you good at playing the ukulele?,"ALREADY RECORDED //I've played it for less than a year, so I'm probably not that good.",Are you good at playing the ukulele?,,,,,,,,,,,,,,,,,,,
Margarita-AID-113,C-music,Are you good at playing the flute?,"ALREADY RECORDED //I've played it for less than a year, so I'm probably not that good.",Are you good at playing the flute?,,,,,,,,,,,,,,,,,,,
Margarita-AID-140,C-music,What do you love the most about music?,ALREADY RECORDED //I love the emotions that come with music and being able to connect to other people through music.,What do you love the most about music?,,,,,,,,,,,,,,,,,,,
Margarita-AID-141,C-music,What's your favorite kind of music?,"ALREADY RECORDED //I love all music genres, really! I especially like dubstep, pop, hip hop and classical sometimes.",What's your favorite kind of music?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What language do you use to compose?,"ALREADY RECORDED //I find it easier to write songs in English and Romanian, but I don't mind the other languages either.",What language do you use to compose?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,Can you show me something you composed?,ALREADY RECORDED //Sure! Visit my website: margaritabee.com,Can you show me something you composed?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,How long have you been playing the cello for?,"ALREADY RECORDED //I've played the cello for less than a year, so I'm probably not that good.",How long have you been playing the cello for?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,How long have you been playing the ukulele for?,"ALREADY RECORDED //I've played the ukulele for less than a year, so I'm probably not that good.",How long have you been playing the ukulele for?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,How long have you been playing the flute for?,"ALREADY RECORDED //I've played the flute for less than a year, so I'm probably not that good.",How long have you been playing the flute for?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,Are you good at piano?,ALREADY RECORDED //Well I've been playing piano for the last 14 years so I must be okay at it!,Are you good at piano?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,How did you know that music is your passion?,"ALREADY RECORDED //Back in kindergarten, I would always sing to my dolls and attempt to write music, so I always thought I'd be a singer.",How did you know that music is your passion?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,How do you go about composing?,"ALREADY RECORDED //When composing music, I sit down at the piano and sing random things that come to my mind and start off with the melody, after which I add lyrics. Or I open a software that will allow me to hear what I work on and again, try random things.",How do you go about composing?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What kind of music do you compose?,"ALREADY RECORDED //I like writing epic or dramatic instrumental music, but also lyrics for pop songs.",What kind of music do you compose?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What musicians do you look up to?,ALREADY RECORDED //Definitely Pentatonix.,What musicians do you look up to?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What do you need to get a music career?,"ALREADY RECORDED //To succeed in music, aside from talent, you need to have people skills and know a few things about the music industry.",What do you need to get a music career?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,How often do you practice instruments?,ALREADY RECORDED //Right now not as often as I'd like. Maybe once every few days?,How often do you practice instruments?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What do you do if you get something wrong on stage?,"ALREADY RECORDED //If possible, I pretend nothing happened and go on, but if the mistake was way too obvious, I can make a joke about it and go on.",What do you do if you get something wrong on stage?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,Have you ever sung in the street?,"ALREADY RECORDED //Of course! I've done it a couple of times with my guitarist friends - I was singing. It was great. We barely got any money for it, but I was happy to just be there and make music.",Have you ever sung in the street?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What was the last instrument you've learned to play?,ALREADY RECORDED //Probably flute!,What was the last instrument you've learned to play?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What objective does your music have?,ALREADY RECORDED //To make the world more beautiful and to make people feel something.,What objective does your music have?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What do you love the most about your field?,"ALREADY RECORDED //I love that it always carries emotions with it. Whether it's anger, happiness, sadness, love, it makes you feel something, and I love feeling things.",What do you love the most about your field?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,Who are your favorite musicians?,"ALREADY RECORDED //I like Zedd, Hozier, the band ""Hundred Waters"", Pentatonix etc.",Who are your favorite musicians?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What instrument do you like? What instruments? Do you sing?,"ALREADY RECORDED //I play the piano and a little bit of ukulele and cello and I've been playing flute for a year. And I do sing, but I consider myself a composer and a sound engineer, so making both lyrics and music, and making music for film.",What instrument do you like? What instruments? Do you sing?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What was you capstone about? / What did you do for your capstone?,ALREADY RECORDED //I took a Romanian folk song and created two versions of it mixed with Dubstep!,What was you capstone about? , What did you do for your capstone?,,,,,,,,,,,,,,,,,,
REPEAT,C-music,Can I hear any of your music?,ALREADY RECORDED //Sure! Visit my website: margaritabee.com,Can I hear any of your music?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What other fun music classes did you take?,"ALREADY RECORDED //Some of my favorite ones were Conducting, Composing for Film & Multimedia, & Advanced Song-Writing.",What other fun music classes did you take?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What's your main instrument?,ALREADY RECORDED //Well I've been playing piano for the last 14 years so I must be okay at it!,What's your main instrument?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,How did you know that music is your passion?,"ALREADY RECORDED //Back in kindergarten, I would always sing to my dolls and attempt to write music, so I always thought I'd be a singer.",How did you know that music is your passion?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What is your process of music creation?,"ALREADY RECORDED //When composing music, I sit down at the piano and sing random things that come to my mind and start off with the melody, after which I add lyrics. Or I open a software that will allow me to hear what I work on and again, try random things.",What is your process of music creation?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What do you need to become a successful musician?,"ALREADY RECORDED //To succeed in music, aside from talent, you need to have people skills and know a few things about the music industry.",What do you need to become a successful musician?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What do you do if you make mistakes on stage?,"ALREADY RECORDED //If possible, I pretend nothing happened and go on, but if the mistake was way too obvious, I can make a joke about it and go on.",What do you do if you make mistakes on stage?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What is the goal of your music?,ALREADY RECORDED //To make the world more beautiful and to make people feel something.,What is the goal of your music?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What do you love the most about your major?,"ALREADY RECORDED //I love that it always carries emotions with it. Whether it's anger, happiness, sadness, love, it makes you feel something, and I love feeling things.",What do you love the most about your major?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What music classes have you taken so far?,"ALREADY RECORDED //Some of my favorite ones were Conducting, Composing for Film & Multimedia, & Advanced Song-Writing.",What music classes have you taken so far?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What will you do if you fail at music?,"ALREADY RECORDED //I will be working in Tax, Transfer Pricing, at PwC starting August 2019!",What will you do if you fail at music?,,,,,,,,,,,,,,,,,,,
REPEAT,C-music,What will you be if not a musician?,"ALREADY RECORDED //I will be working in Tax, Transfer Pricing, at PwC starting August 2019!",What will you be if not a musician?,,,,,,,,,,,,,,,,,,,
REPEAT,C-name,"Why is your name ""Margarita""?","ALREADY RECORDED //Margarita means ""pearl"".","Why is your name ""Margarita""?",,,,,,,,,,,,,,,,,,,
Margarita-AID-163,C-NYUAD,What are the craziest myths that you've heard before coming here about this country? / What are some myths about the UAE?,"A myth is that as a woman you have to be covered completely and wear hijab. Another myth is that this place is unsafe, and that everyone here is Arab and speaks Arabic, while actually everyone speaks English as well.",What are the craziest myths that you've heard before coming here about this country? , What are some myths about the UAE?,,,,,,,,,,,,,,,,,,
Margarita-AID-157,C-NYUAD,What is the luckiest thing that has happened to you?,"Getting into NYUAD. Even if I think I fit in well here, I understand that a lot of amazing people applied here so I must have had a lot of luck.",What is the luckiest thing that has happened to you?,,,,,,,,,,,,,,,,,,,
Margarita-AID-148,C-NYUAD,How did you convince your parents to study at NYUAD?,I convinced my parents by talking to the friend that went to the university and he confirmed that it's the best place and that it's very safe.,How did you convince your parents to study at NYUAD?,,,,,,,,,,,,,,,,,,,
Margarita-AID-167,C-NYUAD,What would you look like had you not come to NYUAD?,I don't know. I don't want to know. I love this place and I love how I've grown.,What would you look like had you not come to NYUAD?,,,,,,,,,,,,,,,,,,,
Margarita-AID-164,C-NYUAD,How do you feel like your perspective or like your values or like you as a person has changed since you first came here?,I feel like I've definitely become more tolerant and accepting.,How do you feel like your perspective or like your values or like you as a person has changed since you first came here?,,,,,,,,,,,,,,,,,,,
Margarita-AID-146,C-NYUAD,When did you graduate?,I graduated in May 2019.,When did you graduate?,,,,,,,,,,,,,,,,,,,
